 -1.7500000e+001	  8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -1.7500000e+001	  1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -1.7500000e+001	  1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -1.7500000e+001	  1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -1.7500000e+001	  1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	 -8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  0.0000000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  0.0000000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  0.0000000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  0.0000000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
 -8.7500000e+000	  1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	 -8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  0.0000000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  0.0000000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  0.0000000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  0.0000000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  0.0000000e+000	  1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	 -8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  0.0000000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  0.0000000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  0.0000000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  0.0000000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7500000e+000	  1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	 -8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  0.0000000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  0.0000000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  0.0000000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  0.0000000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  8.7500000e+000	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  8.7500000e+000	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  8.7500000e+000	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  8.7500000e+000	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  1.7500000e+001	 -1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  1.7500000e+001	 -8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  1.7500000e+001	  8.7500000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.7500000e+001	  1.7500000e+001	  1.7500000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
